"date","close.spy","close.tlt","fed.rate"
2009-05-21,89.21,94.58,NA
2009-05-22,89.02,93.53,NA
2009-05-26,91.3,92.12,NA
2009-05-27,89.67,90.49,0.17
2009-05-28,90.92,91.8,NA
2009-05-29,92.53,94.17,NA
2009-06-01,94.77,91.09,NA
2009-06-02,94.85,91.58,NA
2009-06-03,93.65,92.44,0.19
2009-06-04,94.53,90.53,NA
2009-06-05,94.55,89.84,NA
2009-06-08,94.16,89.61,NA
2009-06-09,94.64,89.6,NA
2009-06-10,94.4,88.19,0.2
2009-06-11,94.82,89.17,NA
2009-06-12,95.08,89.97,NA
2009-06-15,92.9,90.78,NA
2009-06-16,91.64,92.36,NA
2009-06-17,91.55,91.84,0.19
2009-06-18,92.22,90.45,NA
2009-06-19,92.04,91.69,NA
2009-06-22,89.28,92.58,NA
2009-06-23,89.35,93.67,NA
2009-06-24,90.12,92.73,0.24
2009-06-25,92.08,94.43,NA
2009-06-26,91.84,94.59,NA
2009-06-29,92.7,94.73,NA
2009-06-30,91.95,94.57,NA
2009-07-01,92.33,94.08,0.19
2009-07-02,89.81,94.3,NA
2009-07-06,89.8,94.12,NA
2009-07-07,88.06,94.75,NA
2009-07-08,88,96.5,0.17
2009-07-09,88.17,95.35,NA
2009-07-10,87.96,96.23,NA
2009-07-13,90.1,95.69,NA
2009-07-14,90.61,94.1,NA
2009-07-15,93.26,91.68,0.14
2009-07-16,94.12,92.67,NA
2009-07-17,94.13,91.24,NA
2009-07-20,95.13,91.72,NA
2009-07-21,95.57,93.55,NA
2009-07-22,95.55,92.71,0.15
2009-07-23,97.66,91.01,NA
2009-07-24,98.06,91.45,NA
2009-07-27,98.35,90.4,NA
2009-07-28,97.89,91.2,NA
2009-07-29,97.65,91.7,0.15
2009-07-30,98.67,93,NA
2009-07-31,98.81,94.81,NA
2009-08-03,100.44,93.06,NA
2009-08-04,100.7,92.32,NA
2009-08-05,100.41,90.94,0.18
2009-08-06,99.89,91.25,NA
2009-08-07,101.2,90.49,NA
2009-08-10,100.99,91.62,NA
2009-08-12,100.8,91.69,0.17
2009-08-13,101.57,92.99,NA
2009-08-14,100.79,93.35,NA
2009-08-17,98.31,94.73,NA
2009-08-18,99.09,94.18,NA
2009-08-19,99.96,94.96,0.16
2009-08-20,100.99,95.74,NA
2009-08-21,102.97,93.77,NA
2009-08-24,102.96,95.47,NA
2009-08-25,103.16,96.01,NA
2009-08-26,103.17,96.45,0.16
2009-08-27,103.4,96.07,NA
2009-08-28,103.38,96.51,NA
2009-08-31,102.46,96.6,NA
2009-09-01,100.2,96.06,NA
2009-09-02,99.82,97.46,0.15
2009-09-03,100.65,96.86,NA
2009-09-04,102.06,95.21,NA
2009-09-08,102.94,94.54,NA
2009-09-09,103.73,94.43,0.15
2009-09-10,104.79,96.17,NA
2009-09-11,104.77,96.7,NA
2009-09-14,105.28,95.74,NA
2009-09-15,105.72,95.25,NA
2009-09-16,107.32,95.42,0.16
2009-09-17,107.16,96.62,NA
2009-09-18,106.72,95.76,NA
2009-09-21,106.45,95.98,NA
2009-09-22,107.07,96.18,NA
2009-09-23,106.18,96.47,0.16
2009-09-24,105.01,96.75,NA
2009-09-25,104.45,97.98,NA
2009-09-28,106.32,98.84,NA
2009-09-29,106,98.75,NA
2009-09-30,105.59,98.66,0.12
2009-10-01,103,99.7,NA
2009-10-02,102.49,99.01,NA
2009-10-05,104.02,99.02,NA
2009-10-06,105.51,98.04,NA
2009-10-07,105.8,99.19,0.13
2009-10-08,106.61,98.15,NA
2009-10-09,107.26,95.9,NA
2009-10-12,107.68,96.05,NA
2009-10-13,107.46,96.55,NA
2009-10-14,109.31,95.12,0.12
2009-10-15,109.71,94.68,NA
2009-10-16,108.89,95.45,NA
2009-10-19,109.79,96.2,NA
2009-10-20,109.21,96.72,NA
2009-10-21,108.23,96.14,0.12
2009-10-22,109.33,95.67,NA
2009-10-23,108.08,94.95,NA
2009-10-26,106.91,93.72,NA
2009-10-27,106.42,95,NA
2009-10-28,104.41,95.45,0.11
2009-10-29,106.65,94.41,NA
2009-10-30,103.56,95.78,NA
2009-11-02,104.32,95.05,NA
2009-11-03,104.65,94.1,NA
2009-11-04,104.92,93.24,0.12
2009-11-05,106.85,93.24,NA
2009-11-06,107.13,93.33,NA
2009-11-09,109.57,93.44,NA
2009-11-10,109.59,93.27,NA
2009-11-11,110.15,93.66,0.12
2009-11-12,109.03,93.49,NA
2009-11-13,109.62,93.92,NA
2009-11-16,111.21,95.02,NA
2009-11-17,111.34,95.53,NA
2009-11-18,111.27,94.97,0.12
2009-11-19,109.82,95.14,NA
2009-11-20,109.43,95.12,NA
2009-11-23,110.82,95,NA
2009-11-24,110.99,95.6,NA
2009-11-25,111.38,96.04,0.11
2009-11-27,109.57,96.4,NA
2009-11-30,109.94,96.63,NA
2009-12-01,111.3,95.25,NA
2009-12-02,111.25,95.33,0.12
2009-12-03,110.38,94.34,NA
2009-12-04,111.01,93.34,NA
2009-12-07,110.84,93.46,NA
2009-12-08,109.61,93.6,NA
2009-12-09,110.02,93.17,0.12
2009-12-10,110.64,92.1,NA
2009-12-11,111.11,92.09,NA
2009-12-14,111.87,92.2,NA
2009-12-15,111.35,91.79,NA
2009-12-16,111.52,91.68,0.12
2009-12-17,110.18,93.19,NA
2009-12-18,110.21,92.79,NA
2009-12-21,111.33,91.14,NA
2009-12-22,111.73,90.63,NA
2009-12-23,111.95,90.65,0.12
2009-12-24,112.48,89.71,NA
2009-12-28,112.72,89.46,NA
2009-12-29,112.56,89.73,NA
2009-12-30,112.52,90.32,0.11
2009-12-31,111.44,89.89,NA
2010-01-04,113.33,89.81,NA
2010-01-05,113.63,90.39,NA
2010-01-06,113.71,89.18,0.08
2010-01-07,114.19,89.33,NA
2010-01-08,114.57,89.29,NA
2010-01-11,114.73,88.8,NA
2010-01-12,113.66,90.32,NA
2010-01-13,114.62,89.27,0.11
2010-01-14,114.93,90.52,NA
2010-01-15,113.64,91.08,NA
2010-01-19,115.06,90.82,NA
2010-01-20,113.89,91.74,0.12
2010-01-21,111.7,92.16,NA
2010-01-22,109.21,92,NA
2010-01-25,109.77,91.58,NA
2010-01-26,109.31,91.61,NA
2010-01-27,109.83,91.56,0.12
2010-01-28,108.57,91.51,NA
2010-01-29,107.39,92.31,NA
2010-02-01,109.06,91.15,NA
2010-02-02,110.38,91.41,NA
2010-02-03,109.83,90.35,0.13
2010-02-04,106.44,91.78,NA
2010-02-05,106.66,91.98,NA
2010-02-08,105.89,92.1,NA
2010-02-09,107.22,91.18,NA
2010-02-10,107.01,90.31,0.13
2010-02-11,108.13,89.82,NA
2010-02-12,108.04,90.19,NA
2010-02-16,109.74,90.36,NA
2010-02-17,110.26,89.33,0.12
2010-02-18,110.91,88.97,NA
2010-02-19,111.14,89.45,NA
2010-02-22,111.16,89.08,NA
2010-02-23,109.81,90.47,NA
2010-02-24,110.82,90.69,0.12
2010-02-25,110.67,91.2,NA
2010-02-26,110.74,91.67,NA
2010-03-01,111.89,91.34,NA
2010-03-02,112.2,91.22,NA
2010-03-03,112.3,90.99,0.13
2010-03-04,112.64,91.47,NA
2010-03-05,114.25,90.27,NA
2010-03-08,114.27,89.8,NA
2010-03-09,114.46,89.82,NA
2010-03-10,114.97,89.59,0.16
2010-03-11,115.45,89.92,NA
2010-03-12,115.46,90.48,NA
2010-03-15,115.49,90.36,NA
2010-03-16,116.41,91.08,NA
2010-03-17,117.1,91.47,0.18
2010-03-18,117.04,91.17,NA
2010-03-19,115.97,91.26,NA
2010-03-22,116.59,91.36,NA
2010-03-23,117.41,90.93,NA
2010-03-24,116.84,89.27,0.18
2010-03-25,116.65,88.7,NA
2010-03-26,116.58,88.95,NA
2010-03-29,117.32,88.61,NA
2010-03-30,117.4,88.89,NA
2010-03-31,117,89.5,0.16
2010-04-01,117.8,88.95,NA
2010-04-05,118.76,87.47,NA
2010-04-06,119.04,87.61,NA
2010-04-07,118.36,88.73,0.19
2010-04-08,118.77,88.77,NA
2010-04-09,119.55,88.98,NA
2010-04-12,119.74,89.45,NA
2010-04-13,119.83,89.74,NA
2010-04-14,121.19,89.11,0.19
2010-04-15,121.29,89.21,NA
2010-04-16,119.36,89.86,NA
2010-04-19,119.81,89.64,NA
2010-04-20,120.88,89.96,NA
2010-04-21,120.66,90.7,0.21
2010-04-22,121.02,90.43,NA
2010-04-23,121.81,90.11,NA
2010-04-26,121.35,90.21,NA
2010-04-27,118.48,91.48,NA
2010-04-28,119.38,90.7,0.2
2010-04-29,120.86,91.08,NA
2010-04-30,118.81,92.13,NA
2010-05-03,120.35,91.69,NA
2010-05-04,117.52,93.34,NA
2010-05-05,116.82,93.89,0.2
2010-05-06,112.94,96.79,NA
2010-05-07,111.26,95.58,NA
2010-05-10,116.16,93.6,NA
2010-05-11,115.83,93.36,NA
2010-05-12,117.45,92.65,0.2
2010-05-13,115.99,93.26,NA
2010-05-14,113.89,94.88,NA
2010-05-17,113.95,94.53,NA
2010-05-18,112.4,95.98,NA
2010-05-19,111.76,96.3,0.2
2010-05-20,107.54,98.33,NA
2010-05-21,109.12,98.43,NA
2010-05-24,107.71,98.09,NA
2010-05-25,107.82,98.57,NA
2010-05-26,107.17,98.29,0.2
2010-05-27,110.76,96.06,NA
2010-05-28,109.37,96.5,NA
2010-06-01,107.53,96.85,NA
2010-06-02,110.33,95.93,0.19
2010-06-03,110.71,95.23,NA
2010-06-04,106.82,97.79,NA
2010-06-07,105.49,98.54,NA
2010-06-08,106.62,98.05,NA
2010-06-09,106.05,97.94,0.19
2010-06-10,109.15,96.19,NA
2010-06-11,109.68,97.41,NA
2010-06-14,109.51,96.91,NA
2010-06-15,112,96.51,NA
2010-06-16,111.96,97.06,0.18
2010-06-17,112.14,97.85,NA
2010-06-18,111.73,97.69,NA
2010-06-21,111.41,97.41,NA
2010-06-22,109.57,98.57,NA
2010-06-23,109.23,99.24,0.18
2010-06-24,107.42,98.65,NA
2010-06-25,107.87,99.05,NA
2010-06-28,107.53,99.98,NA
2010-06-29,104.21,101.07,NA
2010-06-30,103.22,101.75,0.15
2010-07-01,102.76,101.6,NA
2010-07-02,102.2,100.79,NA
2010-07-06,102.87,101.62,NA
2010-07-07,106.11,100.43,0.18
2010-07-08,107.16,99.79,NA
2010-07-09,107.96,99.22,NA
2010-07-12,108.03,99.18,NA
2010-07-13,109.66,98.33,NA
2010-07-14,109.65,99.32,0.17
2010-07-15,109.68,100.31,NA
2010-07-16,106.66,100.8,NA
2010-07-19,107.29,100.18,NA
2010-07-20,108.48,100.33,NA
2010-07-21,107.07,102.03,0.19
2010-07-22,109.46,100.85,NA
2010-07-23,110.41,99.78,NA
2010-07-26,111.56,99.61,NA
2010-07-27,111.55,98.65,NA
2010-07-28,110.83,98.97,0.19
2010-07-29,110.29,98.94,NA
2010-07-30,110.27,100.48,NA
2010-08-02,112.76,98.75,NA
2010-08-03,112.22,99.32,NA
2010-08-04,112.97,98.56,0.19
2010-08-05,112.85,99.02,NA
2010-08-06,112.39,100.1,NA
2010-08-09,112.99,99.73,NA
2010-08-10,112.38,99.94,NA
2010-08-11,109.3,101.28,0.18
2010-08-12,108.63,101.03,NA
2010-08-13,108.31,102.29,NA
2010-08-16,108.26,104.85,NA
2010-08-17,109.59,104.25,NA
2010-08-18,109.79,104.53,0.19
2010-08-19,107.88,106.16,NA
2010-08-20,107.53,106.04,NA
2010-08-23,107.12,106.06,NA
2010-08-24,105.53,107.76,NA
2010-08-25,105.94,107.41,0.19
2010-08-26,105.23,108.42,NA
2010-08-27,106.86,105.35,NA
2010-08-30,105.31,107.37,NA
2010-08-31,105.31,108.56,NA
2010-09-01,108.46,106,0.19
2010-09-02,109.47,104.88,NA
2010-09-03,110.89,103.58,NA
2010-09-07,109.64,105.7,NA
2010-09-08,110.41,104.86,0.19
2010-09-09,110.92,102.79,NA
2010-09-10,111.48,102.32,NA
2010-09-13,112.72,102.82,NA
2010-09-14,112.65,103.81,NA
2010-09-15,113.08,102.27,0.19
2010-09-16,113.05,101.26,NA
2010-09-17,112.49,101.67,NA
2010-09-20,114.21,102.26,NA
2010-09-21,113.98,103.68,NA
2010-09-22,113.42,104.61,0.21
2010-09-23,112.5,104.91,NA
2010-09-24,114.82,103.5,NA
2010-09-27,114.27,105.3,NA
2010-09-28,114.67,106.02,NA
2010-09-29,114.47,105.58,0.2
2010-09-30,114.13,105.51,NA
2010-10-01,114.61,104.61,NA
2010-10-04,113.75,104.88,NA
2010-10-05,116.04,104.25,NA
2010-10-06,116.03,105.56,0.19
2010-10-07,115.89,104.68,NA
2010-10-08,116.54,104.22,NA
2010-10-11,116.65,104.24,NA
2010-10-12,117.01,103.21,NA
2010-10-13,117.92,103.05,0.18
2010-10-14,117.46,101.51,NA
2010-10-15,117.7,100.27,NA
2010-10-18,118.54,101.08,NA
2010-10-19,116.73,101.69,NA
2010-10-20,117.87,101.91,0.19
2010-10-21,118.13,100.7,NA
2010-10-22,118.35,101.38,NA
2010-10-25,118.7,101.67,NA
2010-10-26,118.72,100.1,NA
2010-10-27,118.38,99.22,0.19
2010-10-28,118.4,99.49,NA
2010-10-29,118.49,100.42,NA
2010-11-01,118.53,99.67,NA
2010-11-02,119.48,100.98,NA
2010-11-03,119.95,98.92,0.2
2010-11-04,122.26,99.69,NA
2010-11-05,122.72,97.98,NA
2010-11-08,122.49,98.42,NA
2010-11-09,121.61,96.25,NA
2010-11-10,122.1,96.38,0.18
2010-11-11,121.64,96.33,NA
2010-11-12,120.2,95.81,NA
2010-11-15,120.03,93.81,NA
2010-11-16,118.16,96.14,NA
2010-11-17,118.22,95.61,0.19
2010-11-18,119.96,96,NA
2010-11-19,120.29,96.59,NA
2010-11-22,120.19,97,NA
2010-11-23,118.45,97.48,NA
2010-11-24,120.2,95.74,0.2
2010-11-26,118.8,97.07,NA
2010-11-29,119.16,97.9,NA
2010-11-30,118.49,98.41,NA
2010-12-01,121.01,95.89,0.2
2010-12-02,122.56,95.64,NA
2010-12-03,122.89,94.89,NA
2010-12-06,122.76,96.23,NA
2010-12-07,122.83,94.17,NA
2010-12-08,123.28,93.26,0.18
2010-12-09,123.76,93.72,NA
2010-12-10,124.48,93.15,NA
2010-12-13,124.56,93.5,NA
2010-12-14,124.67,92.14,NA
2010-12-15,124.1,90.94,0.17
2010-12-16,124.82,91.57,NA
2010-12-17,124.3,93.24,NA
2010-12-20,124.6,93.14,NA
2010-12-21,125.39,93.79,NA
2010-12-22,125.78,93.12,0.2
2010-12-23,125.6,92.93,NA
2010-12-27,125.65,93.76,NA
2010-12-28,125.83,91.61,NA
2010-12-29,125.92,93.16,0.19
2010-12-30,125.72,93.09,NA
2010-12-31,125.75,94.12,NA
2011-01-03,127.05,93.41,NA
2011-01-04,126.98,93.52,NA
2011-01-05,127.64,91.46,0.16
2011-01-06,127.39,91.86,NA
2011-01-07,127.14,92.35,NA
2011-01-10,126.98,92.85,NA
2011-01-11,127.43,92.33,NA
2011-01-12,128.58,91.61,0.17
2011-01-13,128.37,92.43,NA
2011-01-14,129.3,91.84,NA
2011-01-18,129.52,91.41,NA
2011-01-19,128.25,92.07,0.17
2011-01-20,128.08,90.8,NA
2011-01-21,128.37,91.52,NA
2011-01-24,129.1,91.56,NA
2011-01-25,129.17,92.43,NA
2011-01-26,129.67,91.03,0.17
2011-01-27,129.99,91.44,NA
2011-01-28,127.72,91.92,NA
2011-01-31,128.68,91.22,NA
2011-02-01,130.74,90.45,NA
2011-02-02,130.48,90.47,0.17
2011-02-03,130.76,89.72,NA
2011-02-04,131.17,88.81,NA
2011-02-07,132,89.23,NA
2011-02-08,132.59,88.43,NA
2011-02-09,132.32,89.22,0.17
2011-02-10,132.33,88.19,NA
2011-02-11,133.15,89.43,NA
2011-02-14,133.43,89.57,NA
2011-02-15,133.04,89.92,NA
2011-02-16,133.82,89.62,0.15
2011-02-17,134.22,89.79,NA
2011-02-18,134.57,89.49,NA
2011-02-22,131.8,90.85,NA
2011-02-23,131.01,91.21,0.15
2011-02-24,130.92,91.75,NA
2011-02-25,132.32,92.28,NA
2011-02-28,133.15,92.4,NA
2011-03-01,130.89,92.38,NA
2011-03-02,131.16,90.94,0.15
2011-03-03,133.47,90.06,NA
2011-03-04,132.47,90.81,NA
2011-03-07,131.37,90.23,NA
2011-03-08,132.56,89.65,NA
2011-03-09,132.39,90.55,0.15
2011-03-10,129.93,92.09,NA
2011-03-11,130.84,91.55,NA
2011-03-14,130.05,91.51,NA
2011-03-15,128.56,92.88,NA
2011-03-16,126.21,93.92,0.14
2011-03-17,127.85,93.21,NA
2011-03-18,127.76,93.45,NA
2011-03-21,129.74,92.89,NA
2011-03-22,129.3,93.22,NA
2011-03-23,129.64,93.1,0.14
2011-03-24,130.9,92.41,NA
2011-03-25,131.29,92.17,NA
2011-03-28,130.94,92.3,NA
2011-03-29,131.86,91.62,NA
2011-03-30,132.7,92.32,0.13
2011-03-31,132.51,92.12,NA
2011-04-01,133.15,92.19,NA
2011-04-04,133.24,92.29,NA
2011-04-05,133.24,91.92,NA
2011-04-06,133.66,90.54,0.1
2011-04-07,133.32,90.36,NA
2011-04-08,132.86,89.88,NA
2011-04-11,132.47,89.96,NA
2011-04-12,131.45,90.93,NA
2011-04-13,131.45,91.49,0.09
2011-04-14,131.56,91.43,NA
2011-04-15,132.12,92.67,NA
2011-04-18,130.53,92.88,NA
2011-04-19,131.28,93.28,NA
2011-04-20,133.16,92.64,0.11
2011-04-21,133.74,92.62,NA
2011-04-25,133.62,92.95,NA
2011-04-26,134.79,93.87,NA
2011-04-27,135.63,92.85,0.1
2011-04-28,136.04,93.6,NA
2011-04-29,136.54,93.9,NA
2011-05-02,136.25,93.65,NA
2011-05-03,135.71,94.17,NA
2011-05-04,134.86,94.61,0.09
2011-05-05,133.63,95.5,NA
2011-05-06,134.2,95.07,NA
2011-05-09,134.72,94.97,NA
2011-05-10,135.87,94.29,NA
2011-05-11,134.45,94.83,0.09
2011-05-12,135.1,94.23,NA
2011-05-13,134.04,95.08,NA
2011-05-16,133.19,95.61,NA
2011-05-17,133.17,96.59,NA
2011-05-18,134.38,95.29,0.09
2011-05-19,134.66,95.27,NA
2011-05-20,133.67,95.32,NA
2011-05-23,132.04,95.78,NA
2011-05-24,131.95,96.14,NA
2011-05-25,132.37,95.69,0.1
2011-05-26,133.01,96.51,NA
2011-05-27,133.54,96.47,NA
2011-05-31,134.89,96.69,NA
2011-06-01,131.85,97.64,0.1
2011-06-02,131.69,95.78,NA
2011-06-03,130.4,96.33,NA
2011-06-06,129.05,95.6,NA
2011-06-07,128.85,96.04,NA
2011-06-08,128.4,96.79,0.1
2011-06-09,129.4,96.4,NA
2011-06-10,127.56,97.14,NA
2011-06-13,127.67,96.65,NA
2011-06-14,129.32,95.19,NA
2011-06-15,127.02,96.92,0.09
2011-06-16,127.28,97.36,NA
2011-06-17,127.02,96.87,NA
2011-06-20,127.7,97.02,NA
2011-06-21,129.42,96.59,NA
2011-06-22,128.7,96.65,0.1
2011-06-23,128.29,97.39,NA
2011-06-24,126.81,96.98,NA
2011-06-27,127.94,95.65,NA
2011-06-28,129.61,94.88,NA
2011-06-29,130.75,94.25,0.08
2011-06-30,131.97,94.1,NA
2011-07-01,133.96,93.61,NA
2011-07-05,133.71,93.84,NA
2011-07-06,133.94,94.32,0.08
2011-07-07,135.46,94.04,NA
2011-07-08,134.4,95.37,NA
2011-07-11,131.96,96.8,NA
2011-07-12,131.43,97.13,NA
2011-07-13,131.85,97.4,0.07
2011-07-14,130.94,96.01,NA
2011-07-15,131.74,96.17,NA
2011-07-18,130.58,95.22,NA
2011-07-19,132.78,97.26,NA
2011-07-20,132.65,96.07,0.06
2011-07-21,134.52,95.33,NA
2011-07-22,134.61,96.05,NA
2011-07-25,133.83,95.02,NA
2011-07-26,133.36,95.68,NA
2011-07-27,130.6,95.66,0.06
2011-07-28,130.16,96.02,NA
2011-07-29,129.05,97.94,NA
2011-08-01,128.71,98.58,NA
2011-08-02,125.49,101.54,NA
2011-08-03,126.21,101.76,0.12
2011-08-04,120.18,105.55,NA
2011-08-05,119.98,102.29,NA
2011-08-08,112.26,105.57,NA
2011-08-09,117.37,105.87,NA
2011-08-10,112.35,109.06,0.09
2011-08-11,117.28,103.52,NA
2011-08-12,118.15,105.6,NA
2011-08-15,120.55,104.5,NA
2011-08-16,119.56,106.23,NA
2011-08-17,119.67,108.09,0.1
2011-08-18,114.61,110.31,NA
2011-08-19,112.68,111.24,NA
2011-08-22,112.73,110.92,NA
2011-08-23,116.46,109.39,NA
2011-08-24,118.13,106.28,0.09
2011-08-25,116.31,107.45,NA
2011-08-26,118.04,108.49,NA
2011-08-29,121.38,106.99,NA
2011-08-30,121.62,108.72,NA
2011-08-31,122.06,107.03,0.09
2011-09-01,120.96,108.97,NA
2011-09-02,117.84,112.51,NA
2011-09-06,116.99,113.68,NA
2011-09-07,120.27,111.51,0.08
2011-09-08,119.02,112.48,NA
2011-09-09,115.86,113.76,NA
2011-09-12,116.66,113.83,NA
2011-09-13,117.58,112.21,NA
2011-09-14,119.36,113.18,0.09
2011-09-15,121.47,111.49,NA
2011-09-16,121.58,112.24,NA
2011-09-19,120.31,114.38,NA
2011-09-20,120.17,114.87,NA
2011-09-21,116.51,118.66,0.09
2011-09-22,112.8,123.13,NA
2011-09-23,113.54,120.83,NA
2011-09-26,116.25,118.84,NA
2011-09-27,117.6,117.07,NA
2011-09-28,115.16,117.01,0.08
2011-09-29,116.02,117.84,NA
2011-09-30,113.17,120.8,NA
2011-10-03,109.93,123.81,NA
2011-10-04,112.13,122.24,NA
2011-10-05,114.5,121.36,0.07
2011-10-06,116.51,119.12,NA
2011-10-07,115.75,118.24,NA
2011-10-10,119.59,116.57,NA
2011-10-11,119.68,116.18,NA
2011-10-12,120.67,114.49,0.07
2011-10-13,120.47,115.63,NA
2011-10-14,122.56,113.94,NA
2011-10-17,120.24,115.92,NA
2011-10-18,122.61,115.19,NA
2011-10-19,121.14,115.15,0.07
2011-10-20,121.69,114.34,NA
2011-10-21,123.91,113.13,NA
2011-10-24,125.49,113.32,NA
2011-10-25,123.08,116.2,NA
2011-10-26,124.33,114.16,0.07
2011-10-27,127.43,112.51,NA
2011-10-28,128.68,111.46,NA
2011-10-31,125.45,115.88,NA
2011-11-01,122.08,119.49,NA
2011-11-02,123.99,117.96,0.08
2011-11-03,126.24,116.34,NA
2011-11-04,125.45,116.48,NA
2011-11-07,126.28,117.22,NA
2011-11-08,127.86,115.72,NA
2011-11-09,123.19,118.14,0.08
2011-11-10,124.32,116.36,NA
2011-11-11,126.62,115.65,NA
2011-11-14,125.46,117.51,NA
2011-11-15,126.12,117.35,NA
2011-11-16,124.05,118.42,0.08
2011-11-17,122.18,119.37,NA
2011-11-18,121.99,119.36,NA
2011-11-21,119.62,120.05,NA
2011-11-22,119.19,121.37,NA
2011-11-23,116.56,122.58,0.08
2011-11-25,116.2,120.79,NA
2011-11-28,119.7,120.74,NA
2011-11-29,120.08,119.76,NA
2011-11-30,125.11,117.88,0.08
2011-12-01,124.98,117,NA
2011-12-02,124.86,118.67,NA
2011-12-05,126.21,118.4,NA
2011-12-06,126.26,117.27,NA
2011-12-07,126.75,117.69,0.08
2011-12-08,123.98,119.16,NA
2011-12-09,126.03,116.73,NA
2011-12-12,124.24,118.01,NA
2011-12-13,123.11,119.14,NA
2011-12-14,121.71,121.39,0.07
2011-12-15,122.15,120.91,NA
2011-12-16,121.57,122.34,NA
2011-12-19,120.32,123.87,NA
2011-12-20,123.88,120.74,NA
2011-12-21,124.17,119.1,0.07
2011-12-22,125.33,119.6,NA
2011-12-23,126.39,118.27,NA
2011-12-27,126.49,118.45,NA
2011-12-28,124.92,120.64,0.08
2011-12-29,126.1,120.86,NA
2011-12-30,125.5,121.25,NA
2012-01-03,127.49,119.43,NA
2012-01-04,127.63,118.01,0.05
2012-01-05,128.1,117.8,NA
2012-01-06,127.82,118.73,NA
2012-01-09,127.99,118.52,NA
2012-01-10,129.13,118.32,NA
2012-01-11,129.25,119.85,0.07
2012-01-12,129.51,119.69,NA
2012-01-13,129.01,120.88,NA
2012-01-17,129.31,121.44,NA
2012-01-18,130.8,119.92,0.09
2012-01-19,131.48,118.32,NA
2012-01-20,131.95,116.98,NA
2012-01-23,131.58,116.24,NA
2012-01-24,131.46,116.45,NA
2012-01-25,132.57,116.19,0.09
2012-01-26,131.9,117.71,NA
2012-01-27,131.73,118.1,NA
2012-01-30,131.38,119.5,NA
2012-01-31,131.21,120.85,NA
2012-02-01,132.47,119.13,0.09
2012-02-03,134.57,116.57,NA
2012-02-06,134.46,117.73,NA
2012-02-07,134.79,116.27,NA
2012-02-08,135.19,116.36,0.11
2012-02-09,135.34,115.49,NA
2012-02-10,134.43,116.99,NA
2012-02-13,135.36,117.14,NA
2012-02-14,135.19,117.76,NA
2012-02-15,134.54,117.55,0.12
2012-02-16,136.04,116.61,NA
2012-02-17,136.41,116.58,NA
2012-02-21,136.46,115.29,NA
2012-02-22,136.02,116.76,0.09
2012-02-23,136.61,116.75,NA
2012-02-24,136.93,117.5,NA
2012-02-27,137.16,118.54,NA
2012-02-28,137.56,118.15,NA
2012-02-29,136.87,117.43,0.09
2012-03-01,137.77,116.06,NA
2012-03-02,137.32,117.14,NA
2012-03-05,136.75,116.22,NA
2012-03-06,134.67,117.63,NA
2012-03-07,135.69,116.91,0.11
2012-03-08,137.02,115.74,NA
2012-03-09,137.57,115.97,NA
2012-03-12,137.58,115.95,NA
2012-03-13,140.06,113.9,NA
2012-03-14,139.91,111.04,0.12
2012-03-15,140.72,111.21,NA
2012-03-16,140.27,111.43,NA
2012-03-19,140.88,110.1,NA
2012-03-20,140.41,110.54,NA
2012-03-21,140.16,111.8,0.15
2012-03-22,139.16,112.15,NA
2012-03-23,139.69,113.18,NA
2012-03-26,141.61,112.63,NA
2012-03-27,141.13,113.44,NA
2012-03-28,140.43,113.28,0.14
2012-03-29,140.22,114.14,NA
2012-03-30,140.72,112.2,NA
2012-04-02,141.79,112.54,NA
2012-04-03,141.26,110.58,NA
2012-04-04,139.84,112.11,0.12
2012-04-05,139.78,112.91,NA
2012-04-09,138.23,115.59,NA
2012-04-10,135.84,116.86,NA
2012-04-11,136.9,115.47,0.14
2012-04-12,138.85,115.01,NA
2012-04-13,137.13,116.84,NA
2012-04-16,136.93,116.67,NA
2012-04-17,139.09,116.6,NA
2012-04-18,138.59,116.94,0.15
2012-04-19,137.75,117.05,NA
2012-04-20,137.95,117.07,NA
2012-04-23,136.79,117.92,NA
2012-04-24,137.31,117.09,NA
2012-04-25,139.24,116.49,0.13
2012-04-26,140.17,117.2,NA
2012-04-27,140.42,117.29,NA
2012-04-30,139.77,117.32,NA
2012-05-01,140.74,116.43,NA
2012-05-02,140.28,117.27,0.14
2012-05-03,139.25,117.22,NA
2012-05-04,136.96,118.14,NA
2012-05-07,137.1,118.16,NA
2012-05-08,136.5,118.79,NA
2012-05-09,135.74,118.87,0.16
2012-05-10,135.95,118.52,NA
2012-05-11,135.56,119.5,NA
2012-05-14,134.13,121.17,NA
2012-05-15,133.35,121.66,NA
2012-05-16,132.88,122.01,0.15
2012-05-17,130.87,124.17,NA
2012-05-18,129.74,124.2,NA
2012-05-21,132.02,123.94,NA
2012-05-22,132.2,122.56,NA
2012-05-23,132.27,123.41,0.16
2012-05-24,132.53,122.94,NA
2012-05-25,132.1,123.4,NA
2012-05-29,133.7,123.02,NA
2012-05-30,131.73,126.14,0.15
2012-05-31,131.49,127.6,NA
2012-06-01,128.16,130.36,NA
2012-06-04,128.1,129.33,NA
2012-06-05,129.03,127.6,NA
2012-06-06,132.02,125.05,0.16
2012-06-07,132.05,125.24,NA
2012-06-08,133.12,125.21,NA
2012-06-11,131.45,125.78,NA
